ID товара;Название препарата;Рецептурность препарата;Производитель;Активное вещество;Цена;Старая цена;Ссылка на картинку;Ссылка на товар;Название региона
29d699f6-c87e-4d7b-86af-d70ff9a55561;Галвус Мет Таблетки покрытые пленочной оболочкой 50 мг + 500 мг 30 шт;Да;Новартис Фарма;Вилдаглиптин+Метформин;1973.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/3daNtZUB4hniyrJC-ZX3-599x531;https://gorzdrav.org/kaliningrad/p/galvus-met-tabl-p-o-50mg-500mg-n30-32802/;Россия
c8ee6d49-5c4a-497f-a01f-17b7b5480b6e;Глимепирид-Вертекс Таблетки 2 мг 30 шт;Да;Вертекс;Глимепирид;308.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/OVbdtZUBrbRC1cy5RRYb-700x700;https://gorzdrav.org/kaliningrad/p/glimepirid-verte-tabl-2mg-n30-40806/;Россия
5efd87e9-34a9-4842-b4b0-bebb3df4272e;Сигдуо Лонг® Таблетки с модифицированным высвобождением покрытые пленочной оболочкой 5 мг+1000 мг 60 шт;Да;AstraZeneca;Дапаглифлозин+Метформин;3298.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/T2wRoZcBH0J-GJRPPHh_-2000x2000;https://gorzdrav.org/kaliningrad/p/sigduo-long-tabl-p-o-s-modif-vysvob-5mg-1000mg-60-204111/;Соединенные Штаты Америки
0156854a-254f-4004-9525-2b3e0e53ce1f;Элькар Раствор для инъекций 100 мг/мл 5 мл 10 шт;Да;ПИК-Фарма;Левокарнитин;752.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/SUFKfZgBEl21vw0W9eCu-1000x1000;https://gorzdrav.org/kaliningrad/p/elkar-rr-d-in-v-v-v-m-0-1-ml-5ml-n10-62969/;Россия
91517d3d-0fb2-435a-98e0-2a4fef8ebdd1;Синджарди Таблетки покрытые пленочной оболочкой 1000 мг + 12,5 мг 60 шт;Да;Берингер;Метформин+Эмпаглифлозин;5168.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/7xtXupUBu1bHOSl1rPOa-800x800;https://gorzdrav.org/kaliningrad/p/sindzhardi-tab-p-p-o-1000mg-12-5mg-60-593359/;Греция
3ef88538-9ede-4788-969f-eda6b28f56fb;Форметин Таблетки 1000 мг 60 шт;Да;Фармстандарт;Метформин;203.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/ZJQfJZoBQ0PhHzbL795o-1000x1000;https://gorzdrav.org/kaliningrad/p/formetin-tab-1g-60-41004/;Россия
8bda6f82-056c-4428-9682-7aa2584b440a;Октолипен Таблетки 600 мг 60 шт;Да;Фармстандарт;Тиоктовая кислота;1630.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/vpcsu5UBJVujGJtQ4Gz4-1024x633;https://gorzdrav.org/kaliningrad/p/oktolipen-0-6-n60-tabl-p-plen-oboloch-649560/;Россия
1d6788a1-cdcd-4c69-8a05-cea97047de9f;Глюкофаж Лонг 500 мг Таблетки пролонгированного действия 30 шт;Да;Нанолек;Метформин;194.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/sgyxtZUBrbRC1cy5YqT4-1024x1024;https://gorzdrav.org/kaliningrad/p/gljukofazh-long-tabl-p-o-500mg-n30-36686/;Россия
f44d93c9-a519-4472-b853-33796bff7c35;Инкресинк Таблетки 25 мг + 30 мг 28 шт;Да;Такеда Фармасьютикалс;Алоглиптин+Пиоглитазон;2145.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/zg_quZUBVT-7ZLtgCpLL-3000x2000;https://gorzdrav.org/kaliningrad/p/inkresink-0-025-0-03-n28-tabl-p-plen-oboloch-337784/;Германия
27009edf-aed3-4cc8-86fa-369b9fe8f727;Амарил таблетки 4 мг 30 шт;Да;Санофи;Глимепирид;1960.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/j_actZUBybk0vr4zcfb9-1500x1500;https://gorzdrav.org/kaliningrad/p/amaril-tabl-4mg-n30-34491/;Италия
585e24d8-ca33-4192-a243-a59d8f6b1be0;Тиоктацид 600 Т Раствор для внутривенного введения 25 мг/мл 24 мл ампулы 5 шт;Да;Меда Фарма;Тиоктовая кислота;1753.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/TZWLtZUB4hniyrJCZDIS-1000x1000;https://gorzdrav.org/kaliningrad/p/tioktacid-konc-d-rra-d-inf-600mg-25ml-amp-24ml-n5-32541/;Германия
6e7cfce5-aabe-4bd3-b34b-b99ad517b40f;Субетта Таблетки для рассасывания 100 шт;Нет;МАТЕРИА МЕДИКА;Антитела к эндотелиальной NO-синтазе;727.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/spR5uZUB7vQMbYfxrwOB-1200x1200;https://gorzdrav.org/kaliningrad/p/subetta-tab-d-rass-100-334219/;Россия
567e41e1-1ab7-4748-be17-a93ad7bb3c0f;Инкресинк Таблетки 25 мг + 15 мг 28 шт;Да;Такеда Фармасьютикалс;Алоглиптин+Пиоглитазон;1481.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/fIPpuZUBVT-7ZLtgMZh8-3000x2000;https://gorzdrav.org/kaliningrad/p/inkresink-0-025-0-015-n28-tabl-p-plen-oboloch-337783/;Германия
775a0a40-7a63-4d00-bb15-cfd2171df2a1;Вилдаглиптин-Озон Таблетки 50 мг 56 шт;Да;Озон;Вилдаглиптин;1431.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/VsKQupUBu1bHOSl1aj7d-600x600;https://gorzdrav.org/kaliningrad/p/vildagliptin-0-05-n56-tabl-644293/;Россия
16d4acf7-eb00-4795-96fb-e2a7e92dbef9;Метформин-Реневал Таблетки 1000 мг 60 шт;Да;Обновление;Метформин;220.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/uYgmu5UBJVujGJtQ5Or7-630x420;https://gorzdrav.org/kaliningrad/p/metformin-reneval-tabl-p-pl-ob-1000mg-n60-651459/;Россия
7c16aafa-0d40-4d75-ac27-8b0f3ebe7927;Метформин Лонг-Озон Таблетки с пролонгированным высвобождением 500 мг 60 шт;Да;Озон;Метформин;358.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/1pxDuZUB7vQMbYfxVkNT-1200x981;https://gorzdrav.org/kaliningrad/p/metformin-long-tabl-p-v-500mg-60-210454/;Россия
b38a31b6-b903-4b63-8fd4-b7f93dfa7bac;Випидия Таблетки покрытые пленочной оболочкой 12,5 мг 28 шт;Да;Hemofarm;Алоглиптин;1165.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/eZgktpUBybk0vr4zSQhu-1500x1500;https://gorzdrav.org/kaliningrad/p/vipidija-tab-p-pl-ob-12-5mg-28-55082/;Россия
4f0a69bf-6596-4a22-9fd6-cf93b39663dd;Амарил Таблетки 1 мг 30 шт;Да;Санофи;Глимепирид;534.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/FbuDtZUB4hniyrJCMcbx-1500x1500;https://gorzdrav.org/kaliningrad/p/amaril-tabl-1mg-n30-31300/;Италия
886a3689-4ebe-4b26-a356-63d0ab6bd7ae;Випдомет таблетки 12,5 мг + 1000 мг 56 шт;Да;Штада;Алоглиптин+Метформин;2483.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/AVbit5UB_o6zmeq9O_ke-600x600;https://gorzdrav.org/kaliningrad/p/vipdomet-tabl-p-o-12mg-1000mg-n56-194254/;Россия
c83e15c2-d045-4585-9119-42507831dedf;Метформин-Озон Таблетки 850 мг 60 шт;Да;Озон;Метформин;169.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/4BMHuZUB4hniyrJCXd8M-1280x1280;https://gorzdrav.org/kaliningrad/p/metforminozon-tab-850mg-60-43832/;Россия
ed6b3650-e47e-4a0f-8205-c33dbe2e7b1b;Голда МВ Таблетки 60 мг 30 шт;Да;Фармасинтез;Гликлазид;226.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/QgGMuJUB4hniyrJCfe82-393x700;https://gorzdrav.org/kaliningrad/p/golda-mv-tabl-60mg-30-205380/;Россия
859a68cd-aa6e-41db-b93e-36637c1336ed;Глюкованс Таблетки 5 мг + 500 мг 30 шт;Да;МЕРК;Глибенкламид+Метформин;518.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/eIBTtZUB4hniyrJCcZIj-1500x1500;https://gorzdrav.org/kaliningrad/p/gljukovans-tabl-p-o-500mg-5mg-n30-19467/;Франция
8d3c2c5f-013d-42a5-b0fe-1ae837d6f45e;Амарил М Таблетки 2 мг + 500 мг 30 шт;Да;Санофи;Глимепирид+Метформин;1312.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/_tCstZUB4hniyrJCP6pj-1500x1500;https://gorzdrav.org/kaliningrad/p/amaril-m-tabl-2mg-500mg-n30-35932/;Южная Корея
bce356a6-09de-4acd-9d1a-078d89c97e2d;Глимепирид-Вертекс Таблетки 3 мг 30 шт;Да;Вертекс;Глимепирид;465.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/gDnctZUBrbRC1cy5VA5k-700x700;https://gorzdrav.org/kaliningrad/p/glimepirid-verte-tabl-3mg-n30-40807/;Россия
6c9fd84d-e955-4965-8c99-4a7ad9153b1e;Метформин Лонг-Озон Таблетки с пролонгированным высвобождением 750 мг 60 шт;Да;Озон;Метформин;508.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/JnZDuZUBVT-7ZLtgIOBf-500x500;https://gorzdrav.org/kaliningrad/p/metformin-long-tabl-p-v-750mg-60-210456/;Россия
9f9eae25-270c-4209-9e89-d9487ecdbc28;Форметин таблетки 500мг 60 шт;Да;Фармстандарт;Метформин;108.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/Ts4dJZoBQ0PhHzbLf2ah-1000x1000;https://gorzdrav.org/kaliningrad/p/formetin-tab-500mg-60-30402/;Россия
f080891f-106e-46ba-8a66-95e2d00916cb;Глипвило Таблетки 50 мг 56 шт;Да;КРКА;Вилдаглиптин;691.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/NFjjupUBRjkwyzW3Qehb-2079x2079;https://gorzdrav.org/kaliningrad/p/glipvilo-tabl-50mg-n56-647094/;Словения
3af1ebd5-2b3a-4572-8cb7-1b8dd6cf9dbe;Октолипен Капсулы 300 мг 60 шт;Да;Фармстандарт;Тиоктовая кислота;829.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/ooUsu5UB5yfJBvc3mM6m-299x364;https://gorzdrav.org/kaliningrad/p/oktolipen-0-3-n60-kaps-647423/;Россия
a063fbc8-88a3-4dc1-ba3c-08a05af13317;Глибенкламид Таблетки 3,5 мг 120 шт;Да;Озон;Глибенкламид;160.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/WlmHyJkBu6LHc-yH24sf-700x588;https://gorzdrav.org/kaliningrad/p/glibenklamid-tab-3-5mg-120-588677/;Россия
c651da55-5a12-4069-864f-87be9ffcdf37;Глидиаб МВ Таблетки 30 мг 60 шт;Да;Акрихин;Гликлазид;274.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/eFhstZUBrbRC1cy5iKmE-1500x1500;https://gorzdrav.org/kaliningrad/p/glidiab-mv-tabl-30mg-n60-26115/;Россия
3ca7fa3c-857b-44cb-b724-b1b24d9edc4e;Форметин Таблетки 850 мг 60 шт;Да;Фармстандарт;Метформин;167.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/CgAgJZoBmzc5Xblz5vIj-1000x1000;https://gorzdrav.org/kaliningrad/p/formetin-tb-850mg-n60-41006/;Россия
baf4633d-dc2b-41e1-9465-08b15b9e8580;Глюренорм Таблетки 30 мг 60 шт;Да;Берингер;Гликвидон;715.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/b30PtZUBrbRC1cy5jxhc-1500x1500;https://gorzdrav.org/kaliningrad/p/gljurenorm-tabl-30mg-n60-3673/;Греция
9480f5e5-a69d-4dd7-ab38-9543fba3456d;Глюкованс Таблетки покрытые оболочкой 2,5 мг + 500 мг 60 шт;Да;МЕРК;Глибенкламид+Метформин;827.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/IJFPuZUB7vQMbYfxMzxk-1000x1000;https://gorzdrav.org/kaliningrad/p/gljukovans-tab-p-o-500mg-60-300777/;Франция
15a1c650-39a3-4781-9e21-53f0ed9f4f50;Дибикор Таблетки 250 мг 60 шт;Нет;ПИК-Фарма;Таурин;515.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/hspHfZgBEl21vw0W4LhI-1000x1000;https://gorzdrav.org/kaliningrad/p/dibikor-tabl-250mg-n60-33451/;Россия
e3dffae5-b887-4f81-bf4e-c9c75e4c5ab5;Агарта Таблетки 50 мг 30 шт;Да;Гедеон Рихтер;Вилдаглиптин;580.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/6BOMupUBRjkwyzW3cMST-1241x979;https://gorzdrav.org/kaliningrad/p/agarta-tabl-50mg-n30-643074/;Россия
0ebfb98c-03f2-4b19-8279-74c55dd2e5f4;Глидиаб Таблетки 80 мг 60 шт;Да;Акрихин;Гликлазид;146.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/TsP9tZUBybk0vr4zvQYP-1500x1500;https://gorzdrav.org/kaliningrad/p/glidiab-tabl-80mg-n60-43724/;Россия
ff98d00e-c144-4968-bca9-c448d9afaf6d;Синджарди Таблетки покрытые пленочной оболочкой 1000 мг + 5 мг 60 шт;Да;Берингер;Метформин+Эмпаглифлозин;5171.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/HRBXupUBu1bHOSl1qgVv-800x800;https://gorzdrav.org/kaliningrad/p/sindzhardi-1-0-0-005-n60-tabl-p-plen-oboloch-600025/;Греция
a2e72834-d7e7-47ed-9f63-0915e4eb64f7;Метформин Таблетки покрытые пленочной оболочкой 850 мг 60 шт;Да;Рафарма;Метформин;170.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/Bc6OuJUBybk0vr4zZAkb-889x748;https://gorzdrav.org/kaliningrad/p/metformin-tabl-p-pl-ob-850mg-60-205276/;Россия
df4ebfe7-0a75-40f8-8431-da2ff6c89f03;Мерифатин таблетки 500 мг 60 шт;Да;Фармасинтез;Метформин;98.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/owuMuJUBybk0vr4zi9IZ-311x628;https://gorzdrav.org/kaliningrad/p/merifatin-tabl-p-o-500mg-60-205383/;Россия
ac3772bb-1865-4242-b46d-1f5e548b9fc2;Глибенкламид Таблетки 5 мг 120 шт;Да;Озон;Глибенкламид;128.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/-I-HyJkBBFTqaCxSPJ0t-1217x1025;https://gorzdrav.org/kaliningrad/p/glibenklamid-tab-5mg-120-588678/;Россия
ccc71159-ef17-4efb-bc08-32487a24a905;Випдомет таблетки 12,5 мг + 500 мг 56 шт;Да;Штада;Алоглиптин+Метформин;2459.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/Fd3it5UBybk0vr4zfJ-K-1000x1000;https://gorzdrav.org/kaliningrad/p/vipdomet-tabl-p-o-12mg-500mg-n56-194253/;Россия
eedb1e61-affa-4a8a-a07e-588a1fa11e58;Голда МВ Таблетки 30 мг 60 шт;Да;Фармасинтез;Гликлазид;220.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/in6MuJUBybk0vr4zjhvh-700x700;https://gorzdrav.org/kaliningrad/p/golda-mv-tabl-30mg-60-205379/;Россия
2fe47a0d-12de-48c6-b3d6-b66d474c077f;Глипвило Таблетки 50 мг 28 шт;Да;КРКА;Вилдаглиптин;431.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/PlDiupUBRjkwyzW3f1Tj-2079x2079;https://gorzdrav.org/kaliningrad/p/glipvilo-tabl-50mg-n28-647321/;Словения
524f50bb-ffc7-4b89-a8f9-4b1cfd8f4e66;Мерифатин Таблетки 850 мг 60 шт;Да;Фармасинтез;Метформин;148.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/5wyMuJUB4hniyrJCU4Y--725x718;https://gorzdrav.org/kaliningrad/p/merifatin-tabl-p-o-850mg-60-205382/;Россия
419296df-0cb1-4688-9f8b-8e328636f4ff;Вилдус Таблетки 50 мг 28 шт;Да;Белупо;Вилдаглиптин;457.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/XdqRupUBu1bHOSl1ymdF-3001x2496;https://gorzdrav.org/kaliningrad/p/vildus-tab-50mg-28-645209/;Хорватия
80cd44bf-3c6f-4177-9ee2-aca6d754cd30;Амарил Таблетки 3 мг 30 шт;Да;Санофи;Глимепирид;1541.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/967O_JYBq8r59MNXdYfa-974x754;https://gorzdrav.org/kaliningrad/p/amaril-tabl-3mg-n30-31494/;Италия
