ID товара;Название препарата;Рецептурность препарата;Производитель;Активное вещество;Цена;Старая цена;Ссылка на картинку;Ссылка на товар;Название региона
71fb6055-42c7-4fe9-9b1d-806b6422220a;Тирзетта Раствор для подкожного введения 5 мг 0,5 мл 4 шт;Да;Биохимик;Тирзепатид;9189.00;10210.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/3AFsu5UBAi6hE-Zkizeq-1000x1000;https://gorzdrav.org/spb/p/tirzetta-rr-p-k-vved-5-mg-0-5-ml-4-664657/;Россия
2ae4b4b8-ed55-4d1e-a03a-48908a2ce365;Тирзетта Раствор для подкожного введения 2,5 мг 0,5 мл 4 шт;Да;Биохимик;Тирзепатид;5545.00;7545.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/zjxsu5UBAi6hE-ZkNBOt-1000x1000;https://gorzdrav.org/spb/p/tirzetta-rr-p-k-vved-2-5-mg-0-5-ml-4-664656/;Россия
69c37f3e-baa7-4ca8-94a3-f5d627a83298;Набор из двух упаковок Семавик Раствор 0,25мг/0,5мг/1мг/доза 3мл+Игла одноразовая 9 шт;Да;;;10500.00;11500.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/dIvB4pkBjIJXAzWhPcqe-1000x1000;https://gorzdrav.org/spb/p/bundle_semavik-rr-p-k-vved-0-25-0-5-1mg-doza-3ml-n1-shpricruchka-igla-odnoraz-n9-668719-2/;
3753ff27-b02f-4562-a5ce-2b57377bd7db;Набор из трех упаковок Семавик Раствор для подкожного введения 1,34 мг/мл шприц-ручка 3 мл 1 шт + иглы 9 шт;Да;;;15250.00;17250.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/kC4uLpwBO1hvZDjOtSGi-1000x1000;https://gorzdrav.org/spb/p/bundle_semavik-rr-p-k-vved-0-25-0-5-1mg-doza-3ml-n1-shpricruchka-igla-odnoraz-n9-668719-3/;
58df0381-eefc-40a6-8331-e368a0218ea7;Семавик Раствор для подкожного введения 1,34 мг/мл шприц-ручка 3 мл 1 шт + иглы 9 шт;Да;Герофарм;Семаглутид;5750.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/RGxtuJkBu6LHc-yH4DbT-1191x1191;https://gorzdrav.org/spb/p/semavik-rr-p-k-vved-0-25-0-5-1mg-doza-3ml-n1-shpricruchka-igla-odnoraz-n9-668719/;Россия
c40dd94f-c91e-467e-bd06-6b1a497fe4f7;Тирзетта Раствор для подкожного введения 7,5 мг 0,5 мл 4 шт;Да;Биохимик;Тирзепатид;11468.70;12743.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/jNNtu5UBAi6hE-ZkBiAF-1000x1000;https://gorzdrav.org/spb/p/tirzetta-rr-p-k-vved-7-5-mg-0-5-ml-4-664658/;Россия
d203ad0a-e0d5-4f0e-9c2a-e985db0b4150;Форсига Таблетки покрытые пленочной оболочкой 10 мг 30 шт;Да;AstraZeneca;Дапаглифлозин;2550.60;2834.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/Ra8PoZcB2BGN4fsdOB5a-2000x2000;https://gorzdrav.org/spb/p/forsiga-tabl-10mg-n30-49574/;Россия
15794c60-d1de-46da-bf65-13173441fb01;Седжаро Раствор для подкожного введения 5 мг/доза шприц-ручка 2,4 мл 1 шт + игла 4 шт;Да;Герофарм;Тирзепатид;7502.00;8752.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/S7YHYZgBEl21vw0WAZqU-1191x1191;https://gorzdrav.org/spb/p/sedzharo-rr-dlja-p-k-vved-5-mg-doza-shpricruchka-2-4-ml-1-igla-4-666581/;Россия
f5a976be-feef-4600-844a-eca21dbe5f71;Набор из двух упаковок Семавик Некст раствор 1 мг шприц-ручка 3 мл 1 шт + игла одноразовая 4 шт.;Да;;;8892.00;9892.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/4Leo4pkBBFTqaCxSL1ae-1000x1000;https://gorzdrav.org/spb/p/bundle_semavik-nekst-0-001-doza-3ml-n1-shpricruchka-rr-p-k-igla-odnoraz-n4-667602-2/;
4558b076-f764-4366-a4e9-46e43ad75426;Набор из трех упаковок Семавик Некст Раствор для подкожного введения 1 мг/доза шприц-ручка 3 мл 1 шт + иглы 4 шт;Да;;;13338.00;14838.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/NRMWLpwBOkTyP3bfGdsx-1000x1000;https://gorzdrav.org/spb/p/bundle_semavik-nekst-0-001-doza-3ml-n1-shpricruchka-rr-p-k-igla-odnoraz-n4-667602-3/;
2edf8b29-c6af-43d6-ad97-d4a966ca2afd;Семавик Некст Раствор для подкожного введения 1 мг/доза шприц-ручка 3 мл 1 шт + иглы 4 шт;Да;Герофарм;Семаглутид;4946.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/bInxCZgBH0J-GJRPlx0L-2000x2000;https://gorzdrav.org/spb/p/semavik-nekst-0-001-doza-3ml-n1-shpricruchka-rr-p-k-igla-odnoraz-n4-667602/;Россия
4604c09b-2f51-48ed-a16f-329e647979f6;Тирзетта Раствор для подкожного введения 10 мг 0,5 мл 4 шт;Да;Биохимик;Тирзепатид;13699.80;15222.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/9o9ru5UBRnED4k9i91Th-1000x1000;https://gorzdrav.org/spb/p/tirzetta-rr-p-k-vved-10-mg-0-5-ml-4-664659/;Россия
97c38577-3a8c-40e9-a29f-f1252ea6ecc7;Седжаро Раствор для подкожного введения 2,5 мг/доза шприц-ручка 2,4 мл 1 шт + игла 4 шт;Да;Герофарм;Тирзепатид;5427.00;6677.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/Mq4GYZgBJwpR6z9ZlKqV-1191x1191;https://gorzdrav.org/spb/p/sedzharo-rr-dlja-p-k-vved-2-5-mg-doza-shpricruchka-2-4-ml-1-igla-4-666576/;Россия
6e7b3fac-4dc3-4ab0-be99-261ef6150a81;Набор из двух упаковок Седжаро Раствор 7,5 мг шприц-ручка 2,4 мл 1 шт + игла 4 шт;Да;;;20752.00;22752.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/FWDB4pkBBFTqaCxS7TMp-1000x1000;https://gorzdrav.org/spb/p/bundle_sedzharo-rr-dlja-p-k-vved-7-5-mg-doza-shpricruchka-2-4-ml-1-igla-4-666776-2/;
54fd1753-6ff4-4572-98f7-badf7ff87345;Набор из трех упаковок Седжаро Раствор для подкожного введения 7,5 мг/доза шприц-ручка 2,4 мл 1 шт + игла 4 шт;Да;;;30128.00;34128.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/cPkLLpwBO1hvZDjO27Dy-1000x1000;https://gorzdrav.org/spb/p/bundle_sedzharo-rr-dlja-p-k-vved-7-5-mg-doza-shpricruchka-2-4-ml-1-igla-4-666776-3/;
671a137c-4ff7-4f7c-8d79-2c00d4453c14;Седжаро Раствор для подкожного введения 7,5 мг/доза шприц-ручка 2,4 мл 1 шт + игла 4 шт;Да;Герофарм;Тирзепатид;10238.40;11376.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/kmgGYZgBJwpR6z9ZCsSP-5417x3792;https://gorzdrav.org/spb/p/sedzharo-rr-dlja-p-k-vved-7-5-mg-doza-shpricruchka-2-4-ml-1-igla-4-666776/;Россия
aa535de8-a14b-4080-8819-a24b4871b359;Набор из двух упаковок Седжаро Раствор для подкожного введения 10 мг/доза + игла 4 шт;Да;;;25412.00;27412.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/jfYPLpwBOkTyP3bftoev-1000x1000;https://gorzdrav.org/spb/p/bundle_sedzharo-0-01-doza-shpricruchka-rr-p-k-igla-n4-667071-2/;
76de22c2-966f-4eb8-a3c4-2a55538dc6d6;Набор из трех упаковок Седжаро Раствор для подкожного введения 10 мг/доза + игла 4 шт;Да;;;37118.00;41118.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/hJkPLpwBO1hvZDjOQa95-1000x1000;https://gorzdrav.org/spb/p/bundle_sedzharo-0-01-doza-shpricruchka-rr-p-k-igla-n4-667071-3/;
654d2c5b-f169-4da3-ab6b-0f077199d8f3;Седжаро Раствор для подкожного введения 10 мг/доза + игла 4 шт;Да;Герофарм;Тирзепатид;12335.40;13706.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/jtIEYZgBJwpR6z9Z6oSy-5417x3792;https://gorzdrav.org/spb/p/sedzharo-0-01-doza-shpricruchka-rr-p-k-igla-n4-667071/;Россия
96c2b483-c6e6-4fa1-8d1f-a56d591657c7;Джардинс Таблетки покрытые пленочной оболочкой 25 мг 30 шт;Да;Берингер;Эмпаглифлозин;2913.30;3237.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/gWxCtpUBybk0vr4zxQxQ-340x530;https://gorzdrav.org/spb/p/dzhardins-tabl-p-pl-ob-25mg-n30-60978/;Германия
85b486ef-b413-4244-89fd-90b5f5e16077;Тирзетта Раствор для подкожного введения 12,5 мг 0,5 мл 4 шт;Да;Биохимик;Тирзепатид;15999.30;17777.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/Eoxsu5UBRnED4k9iMHUg-1000x1000;https://gorzdrav.org/spb/p/tirzetta-rr-p-k-vved-12-5-mg-0-5-ml-4-664660/;Россия
ffb3e83f-e68a-4748-9ba3-ac5177cdf647;Тирзетта Раствор для подкожного введения 15 мг 0,5 мл 4 шт;Да;Биохимик;Тирзепатид;18299.70;20333.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/v9Bsu5UB5yfJBvc3tmSW-1000x1000;https://gorzdrav.org/spb/p/tirzetta-rr-p-k-vved-15-mg-0-5-ml-4-664661/;Россия
cc790554-1712-4c71-9a28-be744bebca55;Семавик Некст Раствор для подкожного введения 0,25 мг/доза шприц-ручка 3 мл 1 шт + иглы 4 шт;Да;Герофарм;Семаглутид;2751.00;3451.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/fDPwCZgBH0J-GJRPu128-1191x1191;https://gorzdrav.org/spb/p/semavik-nekst-0-00025-doza-3ml-n1-shpricruchka-rr-p-k-igla-odnoraz-n4-667590/;Россия
4ea42fc5-53ca-4436-aff6-de8cec849ae8;Набор из двух упаковок Седжаро Раствор для подкожного введения 12,5 мг/доза шприц-ручка + игла 4 шт;Да;;;28304.00;31304.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/v9IOLpwB-jufNU_rGPF7-1000x1000;https://gorzdrav.org/spb/p/bundle_sedzharo-0-0125-doza-shpricruchka-rr-p-k-igla-n4-667694-2/;
b3d2ad0d-d0ce-4a1a-a0e1-e663df6337f9;Набор из трех упаковок Седжаро Раствор для подкожного введения 12,5 мг/доза шприц-ручка + игла 4 шт;Да;;;41956.00;46956.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/ucgNLpwBOkTyP3bfU26v-1000x1000;https://gorzdrav.org/spb/p/bundle_sedzharo-0-0125-doza-shpricruchka-rr-p-k-igla-n4-667694-3/;
360aa128-4b2b-4cde-8c94-05618ae77946;Седжаро Раствор для подкожного введения 12,5 мг/доза шприц-ручка + игла 4 шт;Да;Герофарм;Тирзепатид;14086.80;15652.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/krSCCZkBSj3lfnbrTXfj-5417x3792;https://gorzdrav.org/spb/p/sedzharo-0-0125-doza-shpricruchka-rr-p-k-igla-n4-667694/;Россия
91ec1901-e5f5-4231-a52f-6ac4181d353e;Глюкофаж Лонг 1 г Таблетки пролонгированного действия 60 шт;Да;Нанолек;Метформин;653.40;726.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/VqN5t5UB4hniyrJC5MZ7-1200x1200;https://gorzdrav.org/spb/p/gljukofazh-long-tab-prolong-dja-1000mg60-68197/;Россия
3971f91f-4d22-458b-bb77-3c153b64adc0;Форсига Таблетки покрытые пленочной оболочкой 10 мг 90 шт;Да;AstraZeneca;Дапаглифлозин;7489.80;8322.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/CwASoZcB2BGN4fsdM4Wd-2000x2000;https://gorzdrav.org/spb/p/-forsiga-0-01-n90-tabl-p-plen-oboloch-626185/;Россия
a0de23c8-a11c-4797-93fb-815383a72dce;НовоРапид ФлексПен Раствор для подкожного и внутривенного введения в шприц-ручках 100 ЕД/мл 3 мл 5 шт;Да;Ново Нордиск;Инсулин аспарт;1948.50;2165.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/SPLztZUB4hniyrJCi14E-715x1069;https://gorzdrav.org/spb/p/novorapid-flekspen-rr-d-in-100ed-ml-3ml-n5-42922/;Дания
9ccc507c-6b76-4f5c-83d7-78f3a4ec1cdd;Набор из двух упаковок Галвус Таблетки 50 мг 28 шт;Да;;;1470.00;1670.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/zZ0XgZkBzNe2qSeaJTpR-1080x1080;https://gorzdrav.org/spb/p/bundle_galvus-tab-50mg-28-31619_11000154/;
bfa6af70-4854-4ff0-9bfb-c053433e0445;Галвус Таблетки 50 мг 28 шт;Да;Новартис Фарма;Вилдаглиптин;835.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/A7CFtZUBrbRC1cy5h0-J-1500x1500;https://gorzdrav.org/spb/p/galvus-tabl-50mg-n28-31619/;Россия
e513d8d3-e03c-4b86-b00e-11bbed769fc0;Семавик Некст Раствор для подкожного введения 0,5 мг/доза шприц-ручка 3 мл 1 шт + иглы 4 шт;Да;Герофарм;Семаглутид;5065.00;5765.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/JaDxCZgBDFOSMvLTJSxl-1191x1191;https://gorzdrav.org/spb/p/semavik-nekst-0-0005-doza-3ml-n1-shpricruchka-rr-p-k-igla-odnoraz-n4-667604/;Россия
a36a9f19-a791-48f1-a552-a664ad8f1bf6;Диабетон МВ Таблетки 60 мг 30 шт;Да;СЕРВЬЕ РУС;Гликлазид;286.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/4abatZUB4hniyrJChGW9-1500x1500;https://gorzdrav.org/spb/p/diabeton-mv-tabl-60mg-n30-40683/;Россия
89cf51ad-2493-4e0f-a298-b0c505c73c72;Набор из двух упаковок Галвус Мет Таблетки 50 мг + 1000 мг 30 шт;Да;;;2688.00;3488.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/PnCNb5sB-jufNU_rO81J-1000x1000;https://gorzdrav.org/spb/p/bundle_galvus-met-tabl-p-o-50mg-1000mg-n30-41471-2/;
c610d263-f46f-4ecd-bf89-b2cfb41ed2a3;Галвус Мет Таблетки покрытые пленочной оболочкой 50 мг + 1000 мг 30 шт;Да;Новартис Фарма;Вилдаглиптин+Метформин;1744.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/EJzktZUBybk0vr4zItPF-1500x1500;https://gorzdrav.org/spb/p/galvus-met-tabl-p-o-50mg-1000mg-n30-41471/;Россия
fa3d723e-e9fa-42a8-9251-253b17603039;Сиофор Таблетки покрытые оболочкой 1000 мг 60 шт;Да;Berlin-Chemie;Метформин;208.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/7o1ltZUBrbRC1cy50vck-1500x1500;https://gorzdrav.org/spb/p/siofor-tabl-p-o-1000mg-n60-24477/;Россия
aea3e721-5b9e-4e0f-a177-ea0f7f4d479a;Лантус СолоСтар Раствор для подкожного введения 100 ЕД/мл картриджи в Шприц-ручках 3 мл 5 шт;Да;Санофи;Инсулин гларгин;3609.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/dmD-tZUBybk0vr4zC_jN-1500x1500;https://gorzdrav.org/spb/p/lantus-solo-star-rr-d-in-p-k-vved-100me-ml-3ml-kartridzh-n5-shpricruchka-43829/;Россия
8ac1ed10-80cd-4481-914c-b6ecad63cd22;Берлитион 600 Концентрат для приготовления раствора для инфузий 25 мг/мл ампулы 24 мл 5 шт;Да;Berlin-Chemie;Тиоктовая кислота;1013.40;1126.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/zw3ftZUB4hniyrJCZh23-1500x1500;https://gorzdrav.org/spb/p/berlition-rr-d-in-600ed-25mg-ml-24ml-n5-40837/;Германия
051c0a3c-0876-4c37-9224-df723abb8e39;Глюкофаж Лонг 750 мг Таблетки пролонгированного действия 60 шт;Да;Нанолек;Метформин;521.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/5ns9uJUBybk0vr4zCKFX-1500x1500;https://gorzdrav.org/spb/p/gljukofazh-long-tab-prolong-dja-750mg60-13775/;Россия
7aa102df-89df-4cd2-8abe-0dfe638e87da;Туджео СолоСтар Раствор для подкожного введения 300 ЕД/мл 1,5 мл картриджи в Шприц-ручках СолоСтар 3 шт;Да;Санофи;Инсулин гларгин;3136.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/Z5Tht5UB_o6zmeq9DIaP-660x418;https://gorzdrav.org/spb/p/tudzheo-solostar-rr-d-i-300ed-ml-1-5ml-n3-192497/;Россия
aafc270a-ae97-447a-9419-a5c08dc0d78c;Туджео СолоСтар Раствор для подкожного введения 300 ЕД/мл 1,5 мл 5 шт;Да;Санофи;Инсулин гларгин;5217.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/uK9BupUBRjkwyzW3lYFc-717x646;https://gorzdrav.org/spb/p/tudzheo-solostar-rr-d-i-300ed-ml-1-5ml-n5-584638/;Россия
77e30297-19a3-4f77-98f0-e794aa2ac3c0;Глюкофаж Лонг 500 мг Таблетки пролонгированного действия 60 шт;Да;Нанолек;Метформин;369.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/kbGxtZUBrbRC1cy58ylI-1500x1500;https://gorzdrav.org/spb/p/gljukofazh-long-tabl-p-o-500mg-n60-36687/;Россия
99b05523-f284-4f1a-bce4-98b8a953c5c1;Тражента Таблетки покрытые пленочной оболочкой 5 мг 30 шт;Да;Берингер;Линаглиптин;1924.20;2138.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/FH6VtpUBrbRC1cy5KjV0-573x709;https://gorzdrav.org/spb/p/trazhenta-tabl-p-pl-ob-5mg-n30-40084/;Соединенные Штаты Америки
075b4b6d-d82f-4c20-86bb-599165810bb6;Левемир Флекспен Раствор для подкожного введения 100 ед/мл 3 мл 5 шт;Да;Ново Нордиск;Инсулин детемир;2992.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/xEh5tZUB4hniyrJCdUWc-1500x1500;https://gorzdrav.org/spb/p/levemir-flekspen-rr-d-podk-vvedenija-100ed-ml-3ml-n5-29296/;Россия
338efd91-4492-4da1-9391-144a9cc1bb9d;Джардинс Таблетки покрытые пленочной оболочкой 10 мг 30 шт;Да;Берингер;Эмпаглифлозин;3129.30;3477.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/8lVDtpUBybk0vr4ze4Fl-1500x1500;https://gorzdrav.org/spb/p/dzhardins-tabl-p-o-10mg-n30-61274/;Германия
e4e346ce-f2dc-4632-9156-696cd8ac1291;Випидия Таблетки покрытые пленочной оболочкой 25 мг 28 шт;Да;Hemofarm;Алоглиптин;1552.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/TV4atpUBrbRC1cy5DtZO-1500x1500;https://gorzdrav.org/spb/p/vipidija-tabl-p-o-25mg-n28-52635/;Россия
f76d5a9c-a6eb-4355-a68b-3f7b635a5a35;Дибикор Таблетки 500 мг 60 шт;Нет;ПИК-Фарма;Таурин;643.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/iCtJfZgBHhsKBsZejZO2-1000x1000;https://gorzdrav.org/spb/p/dibikor-tabl-500mg-n60-51605/;Россия
487ad4ce-61d8-497c-81d1-1e0aea3066ef;Энлигрия Раствор для подкожного введения 6 мг/мл шприц-ручка 3 мл 3 шт;Да;Промомед;Лираглутид;19301.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/f46LupUBarzHQIadBeQl-1588x1448;https://gorzdrav.org/spb/p/enligrija-6mg-ml-3ml-n3-shpricruchka-rr-p-k-642226/;Россия
a28052df-c74c-4f26-bd5a-a73f27681eb2;Вилдаглиптин-СЗ Таблетки 50 мг 30 шт;Да;Северная Звезда;Вилдаглиптин;463.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/PhgUu5UB5yfJBvc3kDM3-1024x1024;https://gorzdrav.org/spb/p/vildagliptin-tabl-50mg-n30-651454/;Россия
4f01e35a-f6d8-43af-8d3c-7402eb11ee66;Тиогамма раствор для инфузий 12 мг/мл 50 мл 10 шт;Да;Solupharm;Тиоктовая кислота;2056.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/4it1U5oBy6WW8PWFgNJV-800x800;https://gorzdrav.org/spb/p/tiogamma-rr-d-inf-12mg-ml-50ml-fl-10-23676/;Германия
aa2d7b00-8bfa-496b-83cb-a14e0efa82c8;Тиогамма Таблетки покрытые пленочной оболочкой 600 мг 30 шт;Да;Вёрваг;Тиоктовая кислота;1004.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/RZ0vtZUBrbRC1cy5Gidm-765x700;https://gorzdrav.org/spb/p/tiogamma-tabl-p-o-600mg-n30-10189/;Германия
544d4e25-95f3-472e-bbac-2e81dd1d6e23;Сиофор Таблетки 850 мг 60 шт;Да;Berlin-Chemie;Метформин;172.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/bwaPuJUBybk0vr4z3waA-800x800;https://gorzdrav.org/spb/p/siofor-tab-p-o-850mg-60-9386/;Россия
86333cb4-c5fa-45a2-bd05-7014cc865e08;Сиофор таблетки 500 мг 60 шт;Да;Berlin-Chemie;Метформин;126.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/pJU-uJUBybk0vr4zHMyc-922x800;https://gorzdrav.org/spb/p/siofor-tab-p-o-500mg-60-9385/;Россия
a3979905-5c55-4de0-9b32-3294aa03f9f0;Суглат Таблетки покрытые пленочной оболочкой 50 мг 30 шт;Да;Астеллас;Ипраглифлозин;2491.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/QKvguJUBybk0vr4zznlK-2281x1345;https://gorzdrav.org/spb/p/suglat-tabl-p-pl-ob-50mg-30-206005/;Япония
5efd87e9-34a9-4842-b4b0-bebb3df4272e;Сигдуо Лонг® Таблетки с модифицированным высвобождением покрытые пленочной оболочкой 5 мг+1000 мг 60 шт;Да;AstraZeneca;Дапаглифлозин+Метформин;3408.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/T2wRoZcBH0J-GJRPPHh_-2000x2000;https://gorzdrav.org/spb/p/sigduo-long-tabl-p-o-s-modif-vysvob-5mg-1000mg-60-204111/;Соединенные Штаты Америки
c8a27b50-f35f-4623-89b8-66bc223a29fe;Метформин-Озон Таблетки 1000 мг 60 шт;Да;Озон;Метформин;186.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/GcSsuZUB7vQMbYfxQqwX-700x499;https://gorzdrav.org/spb/p/metforminozon-tabl-1000mg-n60-331808/;Россия
81bcd59d-7da2-4022-8466-278e40853400;Октолипен Таблетки 600 мг 30 шт;Да;Фармстандарт;Тиоктовая кислота;807.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/AufitZUBybk0vr4zTRv0-600x600;https://gorzdrav.org/spb/p/oktolipen-tabl-p-pl-ob-600mg-n30-41375/;Россия
de6df43a-6829-4d4c-b179-7f082f320820;Глюкофаж Лонг Таблетки с пролонгированным высвобождением 1000 мг 120 шт;Да;МЕРК;Метформин;1429.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/OMYe-pcBH0J-GJRP7nz5-1000x1000;https://gorzdrav.org/spb/p/gljukofazh-long-tabl-p-o-1000mg-n120-666603/;Россия
17f04edc-018c-4d18-b6ce-7aeb4c46b6a2;Метформин Лонг-Озон Таблетки с пролонгированным высвобождением 1000 мг 60 шт;Да;Озон;Метформин;620.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/RPdCuZUBVT-7ZLtg0omz-700x499;https://gorzdrav.org/spb/p/metformin-long-tabl-p-v-1000mg-60-210452/;Россия
2e862f08-f53a-445b-aabc-533c0af149a3;Энлигрия Раствор для подкожного введения 6 мг/мл шприц-ручка 3 мл 5 шт;Да;Промомед;Лираглутид;28417.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/qA6qupUBRjkwyzW39uB--1000x615;https://gorzdrav.org/spb/p/enligrija-0-006-ml-3ml-n5-shpricruchka-rr-p-k-646958/;Россия
0cba4d5f-67fb-4f39-93f0-215d96afd48b;Сигдуо Лонг® Таблетки с модифицированным высвобождением покрытые пленочной оболочкой 10 мг+1000 мг 30 шт;Да;AstraZeneca;Дапаглифлозин+Метформин;3408.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/J_URoZcB2BGN4fsdOQ2Y-2000x2000;https://gorzdrav.org/spb/p/sigduo-long-tabl-p-o-s-modif-vysvob-10mg-1000mg-30-204112/;Соединенные Штаты Америки
91517d3d-0fb2-435a-98e0-2a4fef8ebdd1;Синджарди Таблетки покрытые пленочной оболочкой 1000 мг + 12,5 мг 60 шт;Да;Берингер;Метформин+Эмпаглифлозин;5306.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/7xtXupUBu1bHOSl1rPOa-800x800;https://gorzdrav.org/spb/p/sindzhardi-tab-p-p-o-1000mg-12-5mg-60-593359/;Греция
08b92305-bce7-42ca-bcd6-af92d7a4d328;Актрапид HM Раствор для инъекций 100 ме/мл 10 мл;Да;Ново Нордиск;Инсулин растворимый [человеческий генно-инженерный];480.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/7mM8tZUB4hniyrJCJBcB-1500x1500;https://gorzdrav.org/spb/p/aktrapid-nm-rr-d-in-100me-ml-flak-10ml-12800/;Дания
06e7e9ad-99a6-4439-9b1a-1e4a22feb9a0;Райзодег 100 ЕД/мл раствор для подкожного введения картридж+шприц-ручка Флекспен 5 шт;Да;Ново Нордиск;Инсулин деглудек+Инсулин аспарт;3659.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/TDUEu5UB5yfJBvc3R4ry-209x364;https://gorzdrav.org/spb/p/rajzodeg-100ed-ml-3ml-n5-kartridzh-v-shpricruchke-flekspen-rr-p-k-635961/;Россия
d5c46414-8391-4bbb-85cb-ab1f361f66bf;Набор из двух упаковок Галвус Мет Таблетки 50 мг + 850 мг 30 шт;Да;;;3288.00;4088.00;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/0yt8b5sBOkTyP3bfdK8C-1000x1000;https://gorzdrav.org/spb/p/bundle_galvus-met-tab-p-pl-ob-50mg-850mg-30-32803-2/;
7d9c12a5-f26d-4b95-9679-21726e62937e;Галвус Мет Таблетки 50 мг + 850 мг 30 шт;Да;Новартис Фарма;Вилдаглиптин+Метформин;2044.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/o2ttuJUBybk0vr4zNAos-1500x1500;https://gorzdrav.org/spb/p/galvus-met-tab-p-pl-ob-50mg-850mg-30-32803/;Швейцария
f44d93c9-a519-4472-b853-33796bff7c35;Инкресинк Таблетки 25 мг + 30 мг 28 шт;Да;Такеда Фармасьютикалс;Алоглиптин+Пиоглитазон;1966.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/zg_quZUBVT-7ZLtgCpLL-3000x2000;https://gorzdrav.org/spb/p/inkresink-0-025-0-03-n28-tabl-p-plen-oboloch-337784/;Германия
dd0c2d1b-afe6-411b-94a7-702e7476083b;Онглиза Таблетки покрытые пленочной оболочкой 5 мг 30 шт;Да;AstraZeneca;Саксаглиптин;1943.00;;https://gorzdrav.org/api/v1/multimedia/media/downloadFile/RzAOoZcB2BGN4fsdEk5c-2000x2000;https://gorzdrav.org/spb/p/ongliza-tabl-p-o-5mg-n30-40083/;Великобритания
